Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Old_Dialogue_ID,Old_Utterance_ID,Season,Episode,StartTime,EndTime
"And sometimes I may be away longer, like this.",Ross,neutral,neutral,1460,2,682,2,1,23,"00:20:46,662","00:20:52,375"
"But I'll still always come back, like this.",Ross,neutral,neutral,1460,3,682,3,1,23,"00:20:55,796","00:21:02,843"
"All right, I'll see you guys later.",Ross,neutral,neutral,1460,4,682,13,1,23,"00:21:57,524","00:21:59,984"
"Oh, look, he's closing his eyes again.",Phoebe,neutral,neutral,1460,5,682,14,1,23,"00:22:32,726","00:22:35,561"
"Well, thank you for lunch.",Chandler,neutral,neutral,1461,0,684,0,7,11,"00:08:04,901","00:08:06,902"
"What? Wait a minute, I didn’t pay, I thought you paid!",Rachel,neutral,neutral,1461,1,684,1,7,11,"00:08:07,069","00:08:09,070"
So apparently we just don’t pay for food anymore.  Do you see what I see?,Chandler,neutral,neutral,1461,2,684,2,7,11,"00:08:09,238","00:08:17,829"
How did it go?,Monica,neutral,neutral,1462,0,685,0,7,10,"0:05:11,686","0:05:12,448"
Had the money in the wrong hand.,Chandler,neutral,neutral,1462,1,685,1,7,10,"0:05:12,448","0:05:14,695"
"All right, I’m gonna go steam my wedding dress okay? Who wants the responsibility of making sure nothing happens to it?",Monica,neutral,neutral,1463,0,686,0,7,23,"00:12:34,420","00:12:39,299"
I’ll do it.,Rachel,neutral,neutral,1463,1,686,1,7,23,"0:12:39,550","0:12:40,432"
Who wants it? Anybody?,Monica,neutral,neutral,1463,2,686,2,7,23,"0:12:40,432","0:12:42,346"
I said I’ll do it!,Rachel,anger,negative,1463,3,686,3,7,23,"00:12:42,887","00:12:45,221"
"Nobody wants to do it? All right, I’ll do it myself.",Monica,disgust,negative,1463,4,686,4,7,23,"00:12:42,887","00:12:49,517"
Monica! I’m not gonna screw it up!,Rachel,anger,negative,1463,5,686,5,7,23,"00:12:45,473","00:12:49,517"
"You’re right, I’m sorry.",Monica,sadness,negative,1463,6,686,6,7,23,"0:12:49,727","0:12:51,709"
Actually you were a big help tonight.,Monica,joy,positive,1463,7,686,7,7,23,"0:12:51,709","0:12:53,419"
"Yeah, and thanks for putting my grandmother in the cab and making sure she got to the hotel safely.",Monica,neutral,neutral,1463,8,686,8,7,23,"00:12:53,606","00:12:57,192"
Well of course that is what I’m here for!,Rachel,joy,positive,1463,9,686,9,7,23,"0:12:57,443","0:13:00,125"
Okay. Sorry.,Monica,neutral,neutral,1463,10,686,10,7,23,"0:13:00,125","0:13:00,537"
Ugh!  What grandmother?,Rachel,surprise,negative,1463,11,686,11,7,23,"00:13:03,491","00:13:05,033"
"Hi. Tag, I have a conference call today is that correct?",Rachel,neutral,neutral,1464,0,687,0,7,9,"00:03:36,257","00:03:39,635"
"Yes, at 4:00.",Tag,neutral,neutral,1464,1,687,1,7,9,"0:03:39,844","0:03:41,638"
"Okay, thank you.",Rachel,neutral,neutral,1464,2,687,2,7,9,"0:03:41,638","0:03:42,310"
That’ll be all.,Rachel,neutral,neutral,1464,3,687,3,7,9,"0:03:42,310","0:03:42,983"
Wait!,Rachel,surprise,positive,1464,4,687,4,7,9,"0:03:43,598","0:03:44,160"
Wait!,Rachel,surprise,positive,1464,5,687,5,7,9,"0:03:44,160","0:03:44,687"
Did you see that?,Rachel,surprise,positive,1464,6,687,6,7,9,"00:03:49,187","00:03:50,229"
That mail guy had no idea there was something going on between us.,Rachel,surprise,positive,1464,7,687,7,7,9,"00:03:50,438","00:03:53,565"
"Hey Monica, it’s Chip.",Chip,neutral,neutral,1465,0,689,0,4,2,"0:01:38,723","0:01:40,705"
Yes.,Monica,joy,positive,1465,1,689,1,4,2,"0:01:40,705","0:01:40,943"
Shhh!,Monica,neutral,neutral,1465,2,689,3,4,2,"0:01:42,151","0:01:42,404"
"Good runnin’ into you at the bank today, so ah, here’s my number, 555-9323. Give me a call. Later.",Chip,neutral,neutral,1465,3,689,4,4,2,"00:01:42,519","00:01:48,023"
"Chip, is Chip Matthews.",Monica,neutral,neutral,1465,4,689,5,4,2,"00:01:48,191","00:01:50,484"
Yes.,Monica,joy,positive,1466,0,689,1,4,2,"0:01:40,705","0:01:40,943"
Who’s Chip?,Ross,neutral,neutral,1466,1,689,2,4,2,"0:01:41,059","0:01:42,151"
Shhh!,Monica,neutral,neutral,1466,2,689,3,4,2,"0:01:42,151","0:01:42,404"
"Chip, is Chip Matthews.",Monica,neutral,neutral,1466,3,689,5,4,2,"00:01:48,191","00:01:50,484"
The guy who took Rachel to the prom? Why is he calling you?,Ross,surprise,positive,1466,4,689,6,4,2,"00:01:51,069","00:01:58,534"
"‘Cause I ran into him at the bank, he is still soo cute.",Monica,joy,positive,1466,5,689,7,4,2,"00:01:54,614","00:01:58,534"
"Monica, you’re so lucky! He’s like the most popular guy in school!!",Ross,joy,positive,1466,6,689,8,4,2,"00:01:58,827","00:02:02,538"
"I know!!   Chip? Hi! It’s Monica.  ‘Kay.  ‘Kay.  Okay.  Okay, good-bye.  Oh my God, we just had",Monica,joy,positive,1466,7,689,9,4,2,"00:02:03,498","00:02:17,594"
I was just leaving.,Ross,neutral,neutral,1466,8,689,10,4,2,"00:02:29,399","00:02:31,567"
I was just leaving.,Ross,neutral,neutral,1467,0,689,10,4,2,"00:02:29,399","00:02:31,567"
"Good! ‘Cause I’ve got a product report to read, it’s like eight pages, I hope I don’t fall asleep.",Rachel,neutral,neutral,1467,1,689,11,4,2,"00:02:31,985","00:02:37,739"
Why? Did you write it?,Ross,neutral,neutral,1467,2,689,12,4,2,"00:02:38,158","00:02:39,449"
"Wow! Look at that, Chip Matthews called. I wonder what he wants?",Rachel,surprise,positive,1467,3,689,13,4,2,"00:02:44,539","00:02:49,168"
"Well ah, actually...",Ross,neutral,neutral,1467,4,689,14,4,2,"00:02:50,753","00:02:52,254"
Here’s your tea Phoebe.,Monica,neutral,neutral,1468,0,690,0,4,22,"00:14:28,951","00:14:31,077"
"It’s so good.  Oh, thanks.",Phoebe,joy,positive,1468,1,690,1,4,22,"00:14:36,584","00:14:41,546"
I’m so glad you liked it.,Monica,joy,positive,1468,2,690,3,4,22,"0:14:42,096","0:14:44,723"
Oh!,Phoebe,surprise,negative,1468,3,690,4,4,22,"0:14:44,842","0:14:45,434"
What?!,Monica,surprise,negative,1468,4,690,5,4,22,"0:14:45,434","0:14:46,315"
"It’s so good.  Oh, thanks.",Phoebe,joy,positive,1469,0,690,1,4,22,"00:14:36,584","00:14:41,546"
Good.,Rachel,joy,positive,1469,1,690,2,4,22,"0:14:41,714","0:14:42,096"
What?! She made the tea!,Rachel,surprise,negative,1469,2,690,6,4,22,"00:14:46,427","00:14:48,461"
"Oh! No, I-I think I just had a contraction.",Phoebe,surprise,negative,1469,3,690,7,4,22,"00:14:49,847","00:14:52,473"
You what?,Rachel,surprise,negative,1469,4,690,8,4,22,"0:14:52,641","0:14:53,100"
Good.,Rachel,joy,positive,1470,0,690,2,4,22,"0:14:41,714","0:14:42,096"
I’m so glad you liked it.,Monica,joy,positive,1470,1,690,3,4,22,"0:14:42,096","0:14:44,723"
What?!,Monica,surprise,negative,1470,2,690,5,4,22,"0:14:45,434","0:14:46,315"
What?! She made the tea!,Rachel,surprise,negative,1470,3,690,6,4,22,"00:14:46,427","00:14:48,461"
You what?,Rachel,surprise,negative,1470,4,690,8,4,22,"0:14:52,641","0:14:53,100"
Oh my God!,Monica,surprise,negative,1470,5,690,9,4,22,"0:14:53,100","0:14:53,747"
"I've no idea, could be. Listen, I'm sorry I had to work tonight.",Ross,sadness,negative,1471,0,692,0,2,15,"00:19:49,563","00:19:52,148"
"Oh it's OK. You were worth the wait, and I don't just mean tonight.",Rachel,neutral,neutral,1471,1,692,1,2,15,"00:19:54,610","00:20:00,081"
I have actually,Joey,neutral,neutral,1472,0,693,0,4,4,"00:04:38,820","00:04:41,446"
": Yeah, well your friends are in violation of it.",Mr. Treeger,neutral,neutral,1472,1,693,1,4,4,"00:04:43,950","00:04:45,826"
"I’ve been a nice guy up until now, but uh, I don’t need this grief.",Mr. Treeger,anger,negative,1472,2,693,2,4,4,"00:04:46,077","00:04:49,479"
I’m gonna call the landlord and tell him that Monica is illegally subletting here grandmother’s apartment.,Mr. Treeger,anger,negative,1472,3,693,3,4,4,"00:04:49,789","00:04:54,835"
Your friends are outta here pal.,Mr. Treeger,anger,negative,1472,4,693,4,4,4,"00:04:55,044","00:04:57,337"
Why don’t you tell me something I don’t know!,Joey,anger,negative,1472,5,693,5,4,4,"00:04:58,840","00:05:01,717"
All right! I found one that fits!,Chandler,joy,positive,1473,0,694,0,7,20,"00:21:17,442","00:21:18,776"
"Well y’know what they say, the 23",Rachel,neutral,neutral,1473,1,694,1,7,20,"00:21:19,027","00:21:23,864"
Whose is it?,Chandler,neutral,neutral,1473,2,694,2,7,20,"00:21:29,663","00:21:31,539"
Oh does it matter?! All that matters is that you look so handsome.,Rachel,sadness,negative,1473,3,694,3,7,20,"00:21:29,663","00:21:35,126"
Oh damnit!,Ben,disgust,negative,1474,0,695,0,7,16,"00:09:15,888","00:09:18,014"
No! Don’t say that! Don’t say that!,Rachel,fear,negative,1474,1,695,1,7,16,"00:09:18,182","00:09:20,517"
Damn it!,Ben,joy,positive,1474,2,695,2,7,16,"0:09:20,685","0:09:21,707"
No don’t! Go back to repeating!,Rachel,fear,negative,1474,3,695,3,7,16,"0:09:21,707","0:09:22,375"
Damn it!,Ben,joy,positive,1474,4,695,4,7,16,"0:09:22,375","0:09:22,513"
Oh crap!,Rachel,anger,negative,1474,5,695,5,7,16,"00:09:22,562","00:09:24,187"
Oh crap!,Ben,joy,positive,1474,6,695,6,7,16,"00:09:24,355","00:09:26,606"
"Hey Rach! Hey, you mind if I read my comic books in here?",Joey,neutral,neutral,1475,0,696,0,5,12,"00:16:05,214","00:16:09,050"
Sure! Why?,Rachel,surprise,negative,1475,1,696,1,5,12,"00:16:11,011","00:16:13,638"
"Oh well, Chandler and Monica are over there and it's kinda hard to concentrate.",Joey,neutral,neutral,1475,2,696,2,5,12,"00:16:13,806","00:16:17,809"
What?!,Rachel,surprise,negative,1475,3,696,3,5,12,"00:16:18,852","00:16:19,852"
She just called and said that she was gonna be working late!,Rachel,anger,negative,1475,4,696,4,5,12,"00:16:18,852","00:16:22,438"
She keeps lying to me!,Rachel,anger,negative,1475,5,696,5,5,12,"00:16:22,648","00:16:24,399"
That's it!,Rachel,anger,negative,1475,6,696,6,5,12,"00:16:24,608","00:16:28,653"
I'm just gonna go over there and confront them right now!,Rachel,anger,negative,1475,7,696,7,5,12,"00:16:18,852","00:16:28,653"
"So Chandler, I-I'd love to come by tonight.",Phoebe,joy,positive,1476,0,697,0,5,14,"00:14:34,164","00:14:36,374"
Really?,Chandler,surprise,positive,1476,1,697,1,5,14,"00:14:40,254","00:14:41,296"
"Oh absolutely. Shall we say, around seven?",Phoebe,joy,positive,1476,2,697,2,5,14,"00:14:41,505","00:14:43,631"
Yes.,Chandler,neutral,neutral,1476,3,697,3,5,14,"00:14:44,717","00:14:45,967"
Good. I'm really looking forward to you and me having sexual intercourse.,Phoebe,joy,positive,1476,4,697,4,5,14,"00:14:48,053","00:14:52,056"
Good. I'm really looking forward to you and me having sexual intercourse.,Phoebe,joy,positive,1477,0,697,4,5,14,"00:14:48,053","00:14:52,056"
"Hey-hey, check it out! Check it out! Ugly Naked Guy has a naked friend!",Joey,surprise,positive,1477,1,697,5,5,14,"00:14:58,147","00:15:01,608"
"Hey-hey, check it out! Check it out! Ugly Naked Guy has a naked friend!",Joey,surprise,positive,1478,0,697,5,5,14,"00:14:58,147","00:15:01,608"
Oh yeah!  Oh my God! That is,Rachel,surprise,negative,1478,1,697,6,5,14,"00:15:07,740","00:15:18,207"
Oh yeah!  Oh my God! That is,Rachel,surprise,negative,1479,0,697,6,5,14,"00:15:07,740","00:15:18,207"
"Yeah, it is! Naked Ross!!",All,surprise,negative,1479,1,697,7,5,14,"00:15:14,872","00:15:18,207"
"Y'know, hey! You’re the one who ended it, remember?",Ross,anger,negative,1480,0,698,0,3,25,"00:16:23,607","00:16:25,650"
"Yeah, because I was",Rachel,neutral,neutral,1480,1,698,1,3,25,"00:16:25,818","00:16:29,862"
You still love me?,Ross,anger,negative,1480,2,698,2,3,25,"0:16:31,240","0:16:32,283"
Noo.,Rachel,disgust,negative,1480,3,698,3,3,25,"0:16:32,283","0:16:34,132"
"What does this mean? What do you, I mean do you wanna, get back together?",Ross,neutral,neutral,1480,4,698,4,3,25,"00:16:45,629","00:16:50,049"
"Noo! Maybe! I, I don’t know.",Rachel,sadness,negative,1480,5,698,5,3,25,"00:16:50,217","00:16:54,512"
What?!,Ross,surprise,positive,1480,6,698,6,3,25,"00:17:07,609","00:17:08,735"
"I just, I feel, I-I just...",Rachel,sadness,negative,1480,7,698,7,3,25,"00:17:09,862","00:17:15,575"
I won! I won! I finally won!,Phoebe,surprise,positive,1481,0,699,0,5,24,"00:17:01,812","00:17:04,689"
I won! That was my quarter!,The Lurker,anger,negative,1481,1,699,1,5,24,"00:17:04,898","00:17:06,649"
Fine! Here! Take a hike toots!,Phoebe,anger,negative,1481,2,699,2,5,24,"00:17:06,859","00:17:08,985"
"Excuse me, sir! This lady played my quarter, this is my money.",The Lurker,anger,negative,1481,3,699,3,5,24,"00:17:10,487","00:17:14,782"
She sells drugs to kids.,Phoebe,disgust,negative,1481,4,699,7,5,24,"0:17:20,122","0:17:20,763"
It was my quarter!,The Lurker,anger,negative,1481,5,699,8,5,24,"0:17:24,918","0:17:26,520"
"Excuse me, sir! This lady played my quarter, this is my money.",The Lurker,anger,negative,1482,0,699,3,5,24,"00:17:10,487","00:17:14,782"
Is that true miss?,The Security Guard,neutral,neutral,1482,1,699,4,5,24,"00:17:14,992","00:17:16,284"
It was my quarter!,The Lurker,anger,negative,1482,2,699,8,5,24,"0:17:24,918","0:17:26,520"
Was it her quarter?,The Security Guard,neutral,neutral,1482,3,699,9,5,24,"0:17:26,520","0:17:26,924"
Is that true miss?,The Security Guard,neutral,neutral,1483,0,699,4,5,24,"00:17:14,992","00:17:16,284"
Sells drugs to kids.,Phoebe,disgust,negative,1483,1,699,5,5,24,"0:17:17,786","0:17:18,954"
What?!,The Security Guard,surprise,negative,1483,2,699,6,5,24,"0:17:18,954","0:17:20,122"
She sells drugs to kids.,Phoebe,disgust,negative,1483,3,699,7,5,24,"0:17:20,122","0:17:20,763"
Was it her quarter?,The Security Guard,neutral,neutral,1483,4,699,9,5,24,"0:17:26,520","0:17:26,924"
How about we talk about this over dinner?,Phoebe,neutral,neutral,1483,5,699,10,5,24,"00:17:29,048","00:17:31,758"
"Okay lady, you're out of here.",The Security Guard,disgust,negative,1483,6,699,11,5,24,"00:17:31,967","00:17:35,720"
"No! No, you can't arrest me! No!! I won't go back! I won't go back to that hell hole!!",Phoebe,anger,negative,1483,7,699,12,5,24,"00:17:35,929","00:17:38,014"
I'm just taking you outside!,The Security Guard,anger,negative,1483,8,699,13,5,24,"00:17:39,767","00:17:42,268"
"Oh, okay.",Phoebe,neutral,neutral,1483,9,699,14,5,24,"00:17:42,478","00:17:43,978"
Hey!,Ross,neutral,neutral,1484,0,700,0,6,1,"0:15:03,152","0:15:04,153"
Hey!,Rachel,neutral,neutral,1484,1,700,1,6,1,"0:15:04,153","0:15:04,293"
"Listen, I know you wanted to talk to me, but I have an idea that may make you want to stay married.  We register, and",Ross,neutral,neutral,1484,2,700,2,6,1,"00:15:04,403","00:15:17,040"
No!,Rachel,anger,negative,1484,3,700,3,6,1,"0:15:21,170","0:15:23,152"
"Ross, come on!",Rachel,anger,negative,1484,4,700,4,6,1,"0:15:23,152","0:15:23,624"
No!,Rachel,anger,negative,1484,5,700,5,6,1,"0:15:23,624","0:15:23,985"
"Listen, look I thought a lot about how to tell you this and the bottom line, Ross, is we can not stay married.",Rachel,sadness,negative,1484,6,700,6,6,1,"00:15:21,170","00:15:30,929"
I don’t know if it’s true.,Ross,neutral,neutral,1484,7,700,7,6,1,"0:15:32,389","0:15:33,599"
Oh b-b-but it is!,Rachel,anger,negative,1484,8,700,8,6,1,"0:15:33,599","0:15:35,885"
"Oh, okay, y’know what this is?",Ross,neutral,neutral,1484,9,700,9,6,1,"00:15:35,976","00:15:38,436"
"Oh Ross, come on! This is not, this is not a marriage!! This is the world’s worst hangover! Ross, listen, if",Rachel,anger,negative,1484,10,700,10,6,1,"00:15:47,196","00:15:55,662"
"All right. All right, I’ll do it.",Ross,sadness,negative,1484,11,700,11,6,1,"00:15:59,124","00:16:01,542"
"Thank you.  Hey-hey umm, uh, is there, is there any such thing as an annulment shower?",Rachel,neutral,neutral,1484,12,700,12,6,1,"00:16:01,710","00:16:10,093"
Hey! What are you guys doing?,Chandler,neutral,neutral,1485,0,701,0,7,9,"00:02:05,208","00:02:07,042"
Making holiday candy for the neighbors.,Monica,neutral,neutral,1485,1,701,1,7,9,"00:02:07,252","00:02:09,336"
Yes!,Monica,joy,positive,1486,0,702,0,7,22,"00:07:45,882","00:07:47,299"
So I really never get to win anymore?,Chandler,sadness,negative,1486,1,702,1,7,22,"0:07:48,259","0:07:50,178"
How much did ever really win before?,Monica,neutral,neutral,1486,2,702,2,7,22,"0:07:50,178","0:07:52,330"
"He is so cute.  So, where did you guys grow up?",Monica,neutral,neutral,1487,0,703,0,1,5,"00:13:36,649","00:13:44,364"
Brooklyn Heights.,Angela,neutral,neutral,1487,1,703,1,1,5,"0:13:42,321","0:13:43,163"
Brooklyn Heights.,Angela,neutral,neutral,1488,0,703,1,1,5,"0:13:42,321","0:13:43,163"
Cleveland.,Bob,neutral,neutral,1488,1,703,2,1,5,"0:13:43,163","0:13:44,413"
Cleveland.,Bob,neutral,neutral,1489,0,703,2,1,5,"0:13:43,163","0:13:44,413"
"How, how did that happen?",Monica,surprise,positive,1489,1,703,3,1,5,"0:13:46,033","0:13:47,045"
"How, how did that happen?",Monica,surprise,positive,1490,0,703,3,1,5,"0:13:46,033","0:13:47,045"
Oh my god.,Joey,surprise,negative,1490,1,703,4,1,5,"0:13:47,045","0:13:47,890"
What?,Monica,surprise,negative,1490,2,703,5,1,5,"00:13:48,202","00:13:49,619"
I suddenly had the feeling that I was falling. But I'm not.,Joey,neutral,neutral,1490,3,703,6,1,5,"00:13:50,120","00:13:56,584"
"Ok, I'm makin' a break for it, I'm goin' out the window.",Chandler,neutral,neutral,1491,0,704,0,1,14,"00:04:24,222","00:04:26,765"
"No, no, no, don't! I've been waitin' for like, forever to go out with Lorraine. Just calm down.",Joey,anger,negative,1491,1,704,1,1,14,"00:04:27,016","00:04:34,064"
Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!,Chandler,anger,negative,1491,2,704,2,1,14,"00:04:31,854","00:04:37,109"
"Can you stop yellin'? You're makin' me nervous, and I can't go when I'm nervous.",Joey,anger,negative,1491,3,704,3,1,14,"00:04:39,612","00:04:48,745"
"I'm sorry, I'm sorry, you're right.  Come on, do it, do it, go, come on!!!",Chandler,anger,negative,1491,4,704,4,1,14,"00:04:49,330","00:04:58,547"
"Hey you guys, guess what?",Phoebe,neutral,neutral,1492,0,705,0,5,10,"00:02:21,766","00:02:23,100"
The British are coming?,Chandler,neutral,neutral,1492,1,705,1,5,10,"00:02:27,355","00:02:28,730"
"Ohh, you and your ways.  Since it’s Christmastime. I’m going to be one of those people collection donations.",Phoebe,joy,positive,1492,2,705,2,5,10,"00:02:30,525","00:02:38,407"
"Yeah, I already have my bell and later on...I get my bucket.",Phoebe,joy,positive,1492,3,705,3,5,10,"00:02:38,575","00:02:41,910"
Ohh.,Chandler,neutral,neutral,1492,4,705,4,5,10,"00:02:42,120","00:02:43,162"
"Yeah, yeah, I’m going to be out there spreading joy to the people.",Phoebe,joy,positive,1492,5,705,5,5,10,"00:02:43,329","00:02:46,123"
"I mean, last year, I spread a little joy but not really enough.",Phoebe,joy,positive,1492,6,705,6,5,10,"00:02:46,291","00:02:48,834"
